GeneID	BaseMean	Log2FC	StdErr	Wald_Stats	Pval	P_adj	Name	Notes
ECs1559	4.629872065	-0.687164439	1.54408938	-0.445028927	0.65629885	0.746565821	ECs1559	tail assembly protein
ECs1560	7343.746454	-1.199800835	0.318204432	-3.770534648	0.000162898	0.000448177	ECs1560	secreted effector protein
ECs1561	2400.252187	2.034094151	0.34531449	5.890555454	3.85E-09	1.81E-08	ECs1561	hypothetical protein
ECs1564	336.7125638	-0.461821479	0.406112788	-1.137175417	0.255464962	0.356044828	ECs1564	insertion element IS2 transposase InsD
ECs1565	615.7973349	-1.815992999	0.346951302	-5.234143779	1.66E-07	6.66E-07	ECs1565	transposase
ECs1567	626.149313	-1.375858426	0.434099134	-3.169456738	0.001527242	0.003615252	ECs1567	hypothetical protein
ECs1568	4927.792907	-1.431851705	0.292842491	-4.889494346	1.01E-06	3.72E-06	ECs1568	hypothetical protein
ECs1569	1156.443708	-1.072194287	0.305169519	-3.513438333	0.000442347	0.001145359	ECs1569	hypothetical protein
ECs1572	2231.22055	-1.037043282	0.311727816	-3.326758891	0.000878624	0.00217008	ECs1572	peptidase T
ECs1573	4465.202745	-0.239007655	0.261475543	-0.914072696	0.360678648	0.47098601	ECs1573	hypothetical protein
ECs1574	372.2444492	-0.364380224	0.319220883	-1.141467377	0.25367548	0.35382431	ECs1574	integrase
ECs1575	70.74769025	-1.113251315	0.688636955	-1.616601181	0.105964397	0.169976697	ECs1575	DNA binding protein
ECs1576	39.32157169	0.713867288	0.944946436	0.75545794	0.44997426	0.560679744	ECs1576	hypothetical protein
ECs1577	2.680156099	2.216626842	1.693432659	1.30895482	0.190549655	0.279621022	ECs1577	Icd-like protein
ECs1578	0	NA	NA	NA	NA	NA	ECs1578	hypothetical protein
ECs1579	0	NA	NA	NA	NA	NA	ECs1579	hypothetical protein
ECs1580	0.167509756	0.629893618	1.676499011	0.375719648	0.707125329	NA	ECs1580	hypothetical protein
ECs1581	0.245049013	0.629893618	1.676499011	0.375719648	0.707125329	NA	ECs1581	hypothetical protein
ECs1582	10.2511855	-0.275039636	1.330457896	-0.206725547	0.836224205	0.885500533	ECs1582	hypothetical protein
ECs1583	0	NA	NA	NA	NA	NA	ECs1583	hypothetical protein
ECs1584	1.694669831	0.855835227	1.702427758	0.502714563	0.615164969	0.712356703	ECs1584	hypothetical protein
ECs1585	9.634163509	-1.71411794	1.300722527	-1.31781983	0.187563968	0.276063538	ECs1585	hypothetical protein
ECs1586	4.713172464	4.085685227	1.610679908	2.536621464	0.011192791	0.022649385	ECs1586	hypothetical protein
ECs1587	3.064886632	1.689546718	1.638298589	1.031281312	0.302408919	0.408625992	ECs1587	single stranded DNA-binding protein
ECs1588	3.357424795	0.311462932	1.645381882	0.189295224	0.849861438	0.896431458	ECs1588	transcriptional activator
ECs1589	3057.21404	-1.764676133	0.356445731	-4.950756815	7.39E-07	2.77E-06	ECs1589	hypothetical protein
ECs1590	114.6296097	1.196135017	0.443085357	2.699558894	0.006943147	0.014652938	ECs1590	major head protein
ECs1591	17.63709268	1.049622979	1.072747873	0.97844331	0.327855117	0.435824116	ECs1591	prohead protease
ECs1592	20.12145988	2.861011039	0.93237746	3.068511586	0.00215128	0.004970642	ECs1592	head portal protein
ECs1593	7.6559895	-2.188350829	1.298302283	-1.685548009	0.09188289	0.149832546	ECs1593	head-tail adaptor
ECs1594	17.2920987	-1.688264773	1.01184423	-1.668502643	0.095215988	0.154847648	ECs1594	hypothetical protein
ECs1595	57.24534838	0.240112955	0.567248906	0.423293818	0.672080904	0.75909777	ECs1595	hypothetical protein
ECs1596	27.32047038	0.341935132	0.845751511	0.404297394	0.685994041	0.770733903	ECs1596	hypothetical protein
ECs1597	14.61911571	1.187152942	1.072576073	1.106824002	0.268370029	0.370498592	ECs1597	terminase small subunit
ECs1598	284.9880856	-0.491918625	0.377783378	-1.302118234	0.192875971	0.282565107	ECs1598	terminase large subunit
ECs1599	32.82377297	0.027130697	0.883140575	0.0307207	0.975492282	0.983675943	ECs1599	hypothetical protein
ECs1601	2911.43102	0.637803105	0.269306679	2.368315211	0.017869304	0.034618577	ECs1601	sensor protein PhoQ
ECs1602	5533.867902	-0.854870365	0.273068353	-3.130609447	0.00174444	0.004088247	ECs1602	PhoP family transcriptional regulator
ECs1603	8655.515873	5.008513718	0.288999595	17.33052155	2.77E-67	2.08E-65	ECs1603	adenylosuccinate lyase
ECs1604	4678.575418	4.356065041	0.292079084	14.91399174	2.67E-50	1.14E-48	ECs1604	hypothetical protein
ECs1606	6228.599792	2.878979386	0.357951055	8.042941479	8.77E-16	6.98E-15	ECs1606	phosphohydrolase
ECs1607	1562.949993	1.129815668	0.299995689	3.766106344	0.000165813	0.000454579	ECs1607	23S rRNA pseudouridine(2457) synthase
ECs1608	113955.5275	-2.531546238	0.341225539	-7.418982318	1.18E-13	8.00E-13	ECs1608	isocitrate dehydrogenase
ECs1609	554.9103465	3.821664432	1.644357287	2.324108308	NA	NA	ECs1609	intergrase
ECs1610	0.915088038	1.640185445	1.681584225	0.975381084	0.329371263	NA	ECs1610	excisionase
ECs1611	15.24060789	-1.704649629	1.241630393	-1.372912292	0.169779615	0.253474451	ECs1611	replication protein
ECs1612	38.48687329	-1.974130046	0.732242818	-2.696004655	0.007017669	0.014798663	ECs1612	replication protein P
ECs1613	3.300240451	1.35812266	1.6259619	0.83527336	0.403563813	0.515315549	ECs1613	Ren protein
ECs1615	111.372137	0.174415579	0.509534553	0.342303732	0.732122328	0.806527428	ECs1615	hypothetical protein
ECs1616	32.72460962	-0.359105667	0.712911151	-0.503717282	0.614460062	0.711694749	ECs1616	hypothetical protein
ECs1617	1.65991898	1.565398472	1.701361089	0.920085973	0.357527834	0.467552488	ECs1617	prophage protein NinE
ECs1618	0.615110983	-0.335815325	1.681088822	-0.199760608	0.841667811	NA	ECs1618	hypothetical protein
ECs1619	0.803707851	-1.284994237	1.683677897	-0.763206692	0.445340139	NA	ECs1619	endodeoxyribonuclease RUS
ECs1620	56.54445697	-0.529569508	0.615040022	-0.861032598	0.38922009	0.500663844	ECs1620	antitermination protein
ECs1621	29.0332704	-0.699703068	0.923160974	-0.757942643	0.448485321	0.559082069	ECs1621	holin
ECs1622	12.06351217	-0.245678299	1.175148247	-0.209061538	0.8344002	0.883915135	ECs1622	endolysin
ECs1623	3.144937762	1.23172905	1.636367501	0.75272153	0.451617269	0.562208932	ECs1623	endopeptidase
ECs1624	0	NA	NA	NA	NA	NA	ECs1624	lipoprotein Rz1
ECs1625	128.7411377	1.825358251	0.587301127	3.108044863	0.001883295	0.004388945	ECs1625	Bor protein
ECs1626	102.9399171	0.934244466	0.535798891	1.743647629	0.081220553	0.134798194	ECs1626	hypothetical protein
ECs1627	233.1757909	-0.386698153	0.414209872	-0.933580242	0.350520461	0.460074054	ECs1627	hypothetical protein
ECs1628	45.8969819	2.442276941	1.090778194	2.239022521	NA	NA	ECs1628	hypothetical protein
ECs1629	212.0716027	-1.016496578	0.525740302	-1.933457591	0.053179853	0.092872215	ECs1629	terminase small subunit
ECs1630	156.8049737	0.157433594	0.47365129	0.332382909	0.739600142	0.812943948	ECs1630	terminase large subunit
ECs1631	0	NA	NA	NA	NA	NA	ECs1631	head-to-tail joining protein
ECs1632	29.69399946	0.231757415	0.907887105	0.255271183	0.798513656	0.857997688	ECs1632	portal protein
ECs1633	7.017671455	0.792409814	1.26533432	0.626245413	0.531153984	0.63800646	ECs1633	minor capsid protein
ECs1634	1.135746809	1.124616641	1.686568395	0.66680761	0.504895031	0.613427049	ECs1634	major capsid protein
ECs1635	15.27269975	0.101195875	1.178538485	0.085865567	0.931573284	0.954514092	ECs1635	major capsid protein
ECs1636	2.385952711	0.894088579	1.671712116	0.534834061	0.592764608	0.693546131	ECs1636	DNA packaging protein
ECs1637	5.763373408	-1.873130029	1.593679052	-1.175349596	0.23985488	0.337315251	ECs1637	minor capsid protein
ECs1638	1.927208231	-0.062472389	1.693204756	-0.036895944	0.970567973	0.980355214	ECs1638	minor tail protein
ECs1639	9.629299129	-0.674575132	1.338973165	-0.503800337	0.614401691	0.711694749	ECs1639	minor tail protein
ECs1640	26.24327942	0.628814528	1.109524384	0.566742414	0.5708892	0.67436988	ECs1640	major tail protein V
ECs1641	23.90377502	-1.468138973	0.798629909	-1.838322052	0.066014964	0.112217139	ECs1641	minor tail protein
ECs1642	11.66858641	0.270002186	1.229130417	0.219669274	0.826128736	0.878421532	ECs1642	minor tail protein
ECs1643	97.29532206	0.454651397	0.507703669	0.89550544	0.370516959	0.481761114	ECs1643	tail length tape measure protein
ECs1644	22.5560372	-0.240536296	0.986980085	-0.243709372	0.807455915	0.864172743	ECs1644	minor tail protein
ECs1645	34.45945852	-0.686720392	0.768006678	-0.894159402	0.37123661	0.482464879	ECs1645	minor tail protein
ECs1646	0	NA	NA	NA	NA	NA	ECs1646	tail assembly protein
ECs1647	4.711200182	1.47525947	1.569329815	0.940056995	0.347188326	0.456254047	ECs1647	tail assembly protein
ECs1648	193.7759842	-1.097462502	0.414552703	-2.647341324	0.008112742	0.016955882	ECs1648	host specificity protein
ECs1649	14.25204346	0.422289215	1.102096867	0.383168873	0.701594556	0.781802509	ECs1649	membrane protein
ECs1650	89.09035505	-1.496493384	0.58012004	-2.579627114	0.009890705	0.020249365	ECs1650	tail fiber protein
ECs1651	38.11718053	0.009263174	0.680483126	0.013612644	0.989139017	0.991775261	ECs1651	tail fiber assembly protein
ECs1652	801.7246413	-0.960296603	0.290245921	-3.308561924	0.000937764	0.002299351	ECs1652	catalase
ECs1653	23.72526702	1.342789599	0.882182357	1.522122483	0.127978394	0.199836932	ECs1653	hypothetical protein
ECs1654	107.9665306	-0.031121459	0.47495593	-0.06552494	0.94775605	0.965388005	ECs1654	hypothetical protein
ECs1655	39.19978331	-0.373661075	0.635222884	-0.588236168	0.556373784	0.661412263	ECs1655	hypothetical protein
ECs1656	600.9080242	-0.589555227	0.38414033	-1.534739211	0.1248479	0.195739795	ECs1656	hypothetical protein
ECs1657	63.36823298	1.162363757	1.697615241	0.684703889	0.493530795	0.603415024	ECs1657	hypothetical protein
ECs1658	12.27186007	2.415502938	1.321720015	1.8275451	0.067617852	0.114510006	ECs1658	hypothetical protein
ECs1659	0	NA	NA	NA	NA	NA	ECs1659	hypothetical protein
ECs1660	4.296159746	-0.10332678	1.660975306	-0.062208499	0.950396795	0.967205317	ECs1660	hypothetical protein
ECs1662	4448.183407	2.785330402	0.288253181	9.662791553	4.34E-22	5.14E-21	ECs1662	hypothetical protein
ECs1663	19102.77057	1.993792594	0.274784605	7.25583806	3.99E-13	2.62E-12	ECs1663	outer membrane protease
ECs1664	4396.035991	0.495019623	0.252394474	1.961293425	0.049844804	0.087678226	ECs1664	hypothetical protein
ECs1665	795.851414	0.525586555	0.287402029	1.828750328	0.067437019	0.114275325	ECs1665	transposase
ECs1666	264.0032804	0.898554121	0.404264856	2.222686707	0.026236933	0.049037861	ECs1666	transposase
ECs1667	3132.36758	0.092741219	0.275104779	0.337112352	0.736032206	0.809845037	ECs1667	hypothetical protein
ECs1669	28426.52934	-0.307036117	0.377110759	-0.814180211	0.41554172	0.527002383	ECs1669	cell division inhibitor MinD
ECs1671	1590.586064	0.479595516	0.293907309	1.631791726	0.102723369	0.165317079	ECs1671	hypothetical protein
ECs1672	189.1177225	1.522030821	0.748431241	2.033628124	NA	NA	ECs1672	hypothetical protein
ECs1673	716.6494758	0.447564056	0.49178675	0.9100775	0.362781639	0.473067957	ECs1673	hypothetical protein
ECs1674	587.9722574	-0.072460151	0.45630095	-0.158799037	0.873827208	0.914222701	ECs1674	hypothetical protein
ECs1675	3654.276036	-0.054116711	0.334545395	-0.161761937	0.871493328	0.912486916	ECs1675	hypothetical protein
ECs1676	1710.719459	0.229467011	0.316155225	0.725804897	0.467958384	0.577369275	ECs1676	hypothetical protein
ECs1678	181.3830895	-0.511942493	0.388131558	-1.318992189	0.187171724	0.275561201	ECs1678	DNA polymerase V subunit UmuD
ECs1680	4501.398205	-0.402901423	0.27205358	-1.480963502	0.1386163	0.214589457	ECs1680	disulfide bond formation protein B
ECs1683	13645.92727	-4.759560585	0.262816977	-18.10979122	2.67E-73	2.40E-71	ECs1683	SpoVR family protein
ECs1684	13729.6122	-6.011867156	0.280494441	-21.43310621	6.57E-102	1.48E-99	ECs1684	D-amino acid dehydrogenase small subunit
ECs1687	618.1122574	0.598900813	0.317364219	1.887108806	0.059145693	0.101917506	ECs1687	murein transglycosylase E
ECs1689	16.89580391	-1.107556401	1.246512312	-0.888524237	0.374258824	0.48530132	ECs1689	transposase
ECs1690	0.602210412	-0.382298767	1.681668337	-0.227333035	0.820164787	NA	ECs1690	transposase
ECs1691	80.31040779	-2.098306862	0.645155813	-3.252403248	0.001144335	0.00275841	ECs1691	hypothetical protein
ECs1692	86.05625959	-2.623419881	0.576058909	-4.554082649	5.26E-06	1.77E-05	ECs1692	hypothetical protein
ECs1693	335.9707675	-1.239019504	0.373682057	-3.315705102	0.000914122	0.002249539	ECs1693	TonB dependent outer membrane receptor
ECs1694	37.37174696	1.846322003	0.901143644	2.048865367	0.040475282	0.072493642	ECs1694	molybdenum transport protein ModD
ECs1695	0.245049013	0.629893618	1.676499011	0.375719648	0.707125329	NA	ECs1695	hypothetical protein
ECs1696	26.37065818	1.334329386	1.027604887	1.298484859	0.194120776	0.283952923	ECs1696	methyltransferase
ECs1697	26.85665851	1.32886317	1.05801142	1.25600078	0.209115687	0.301869963	ECs1697	ferric enterobactin transport ATP-binding protein
ECs1698	27.69058654	2.983320866	0.967443277	3.083716572	0.002044323	0.004735649	ECs1698	ABC transporter permease
ECs1699	23.32536527	1.031235819	0.900010683	1.145803975	0.25187627	0.351768331	ECs1699	ABC transporter ATP-binding protein
ECs1700	3.100727184	2.016146966	1.670579172	1.206855083	0.227487958	0.322961251	ECs1700	hypothetical protein
ECs1703	1976.0495	-2.231210439	0.311167524	-7.170447651	7.48E-13	4.81E-12	ECs1703	dihydroxyacetone kinase subunit DhaM
ECs1704	407.5296557	-3.193156014	0.412073746	-7.748991649	9.26E-15	6.82E-14	ECs1704	dihydroxyacetone kinase subunit DhaL
ECs1705	2343.711705	-3.249492254	0.295212348	-11.00730466	3.52E-28	6.15E-27	ECs1705	dihydroxyacetone kinase subunit DhaK
ECs1706	3363.342926	-1.76160792	0.84370747	-2.087936853	0.036803531	0.066667884	ECs1706	hypothetical protein
ECs1707	374.9579131	2.385330896	0.352295267	6.770828682	1.28E-11	7.40E-11	ECs1707	hypothetical protein
ECs1709	3606.978377	2.008451216	0.297927696	6.741404856	1.57E-11	9.01E-11	ECs1709	peptidyl-tRNA hydrolase
ECs1711	7170.155751	4.093429677	0.321254893	12.74199947	3.45E-37	9.20E-36	ECs1711	sulfate transporter YchM
ECs1712	113874.5831	3.875573452	0.387129063	10.01106304	1.36E-23	1.75E-22	ECs1712	ribose-phosphate pyrophosphokinase
ECs1717	2678.245183	2.983667819	0.337362843	8.844091392	9.23E-19	8.91E-18	ECs1717	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
ECs1718	1316.997071	3.875869458	0.341084525	11.36336939	6.36E-30	1.20E-28	ECs1718	transcriptional regulator
ECs1719	9749.192537	1.233543283	0.262469406	4.69976026	2.60E-06	9.14E-06	ECs1719	transcriptional regulator
ECs1720	11153.63672	1.862177789	0.30082763	6.190182026	6.01E-10	3.01E-09	ECs1720	2-dehydro-3-deoxyphosphooctonate aldolase
ECs1721	2441.771163	-0.482535458	0.282624221	-1.707339368	0.087758993	0.143757841	ECs1721	calcium/sodium:proton antiporter
ECs1723	937.2714794	-1.158269572	0.305791374	-3.787777124	0.000152001	0.000419905	ECs1723	cation transport regulator
ECs1724	2726.021424	-2.590643923	0.273621367	-9.467988392	2.85E-21	3.24E-20	ECs1724	hypothetical protein
ECs1725	160.0954407	0.38854493	0.412678317	0.941520099	0.346438395	0.455436279	ECs1725	hypothetical protein
ECs1726	402.0601109	0.170707353	0.339696056	0.502529688	0.615294975	0.712356703	ECs1726	transcriptional regulator NarL
ECs1727	2068.861571	0.157198286	0.264756978	0.593745581	0.552682292	0.658739232	ECs1727	nitrate/nitrite sensor protein NarX
ECs1728	189.6256655	0.132725895	0.437489923	0.303380463	0.761599933	0.828372016	ECs1728	nitrite extrusion protein
ECs1729	2923.187445	-2.898847531	0.343654193	-8.435362037	3.30E-17	2.91E-16	ECs1729	nitrate reductase 1 subunit alpha
ECs1730	4448.85616	-2.88021484	0.276501776	-10.4166233	2.08E-25	3.04E-24	ECs1730	nitrate reductase 1 subunit beta
ECs1731	2516.260907	-2.795442883	0.281159686	-9.942545185	2.72E-23	3.43E-22	ECs1731	nitrate reductase 1 subunit delta
ECs1732	2466.743376	-3.467996199	0.337187039	-10.28508158	8.23E-25	1.15E-23	ECs1732	nitrate reductase 1 subunit gamma
ECs1733	7.764433589	-1.941911944	1.463960262	-1.32647859	0.184681222	0.272438419	ECs1733	hypothetical protein
ECs1735	7180.329894	1.531768848	0.333355845	4.594996223	4.33E-06	1.47E-05	ECs1735	hypothetical protein
ECs1736	2746.964666	-0.480733097	0.258839501	-1.857263268	0.063273708	0.108306166	ECs1736	hypothetical protein
ECs1737	3810.270979	-0.14897058	0.258552596	-0.576171278	0.564499417	0.669160058	ECs1737	response regulator of RpoS
ECs1738	5173.628288	0.961285818	0.332004642	2.89539873	0.003786772	0.00838422	ECs1738	UTP-glucose-1-phosphate uridylyltransferase
ECs1739	262975.2705	-0.870620263	0.427872013	-2.034767957	0.041874227	0.074776392	ECs1739	global DNA-binding transcriptional dual regulator H-NS
ECs1740	1737.541303	1.417375993	0.294939146	4.805655724	1.54E-06	5.54E-06	ECs1740	thymidine kinase
ECs1741	605310.9998	3.760728443	0.33075996	11.3699628	5.90E-30	1.12E-28	ECs1741	bifunctional acetaldehyde-CoA/alcohol dehydrogenase
ECs1742	484.3925337	0.885476617	0.397297994	2.228746758	0.025830759	0.048362263	ECs1742	hypothetical protein
ECs1743	29026.43898	1.069594663	0.359849656	2.972337598	0.002955415	0.006669103	ECs1743	oligopeptide transport periplasmic binding protein
ECs1745	2405.157872	2.389320269	0.339530746	7.037124914	1.96E-12	1.22E-11	ECs1745	hypothetical protein
ECs1747	4183.985557	2.726159524	0.372741922	7.313799081	2.60E-13	1.72E-12	ECs1747	hypothetical protein
ECs1748	788.4483268	0.758541683	0.337290406	2.248927537	0.024517107	0.046190537	ECs1748	dsDNA-mimic protein
ECs1750	20421.19119	0.356829764	0.246923066	1.445105029	0.148428387	0.227371607	ECs1750	voltage-gated potassium channel
ECs1751	5049.88319	1.146776603	0.269487356	4.255400399	2.09E-05	6.46E-05	ECs1751	hypothetical protein
ECs1752	6427.960984	0.159064893	0.343604426	0.46293028	0.643414343	0.735037584	ECs1752	transporter
ECs1753	426.5644993	3.563924914	0.636506311	5.599198079	2.15E-08	9.33E-08	ECs1753	acyl-CoA thioesterase
ECs1754	4654.442048	1.085492317	0.261766999	4.14678826	3.37E-05	0.000101208	ECs1754	intracellular septation protein A
ECs1755	4778.075526	0.495511896	0.258175048	1.919286545	0.05494808	0.095505837	ECs1755	hypothetical protein
ECs1756	17554.21992	-4.448890842	0.529857878	-8.396385196	4.60E-17	3.97E-16	ECs1756	outer membrane protein W
ECs1757	671.004457	-0.526598231	0.37539009	-1.402802697	0.160675683	0.242456888	ECs1757	integrase
ECs1758	14.0200035	-0.820049002	1.065715653	-0.769481991	0.441607232	0.552417557	ECs1758	excisionase
ECs1759	242.4757466	-1.245270083	0.429886461	-2.896741804	0.003770599	0.008351831	ECs1759	exonuclease
ECs1760	2.469746965	2.293832516	1.665078214	1.377612473	0.168322968	0.251507993	ECs1760	hypothetical protein
ECs1761	1.240994242	0.25987768	1.689898103	0.153783048	0.877780801	0.916586168	ECs1761	DicB cell division inhibition protein
ECs1762	40.38316471	1.241309351	0.753237615	1.647965165	0.09935982	0.160878818	ECs1762	hypothetical protein
ECs1763	278.7994891	2.46760337	0.391722687	6.299362921	2.99E-10	1.54E-09	ECs1763	hypothetical protein
ECs1764	49.364997	1.155441029	0.622298546	1.856731045	0.063349428	0.108366521	ECs1764	hypothetical protein
ECs1765	4478.894925	-1.944240589	0.447620126	-4.343505749	1.40E-05	4.44E-05	ECs1765	transcriptional repressor DicA
ECs1766	39.29539557	1.664939511	0.982916902	1.693876164	NA	NA	ECs1766	DNA-binding transcriptional regulator DicC
ECs1767	51.11469874	0.406273996	0.690415575	0.588448481	0.556231305	0.661412263	ECs1767	hypothetical protein
